area,time_start,time_end,date,hour,price,currency,unit
SE2,2026-02-07 22:45:00+01:00,2026-02-07 23:00:00+01:00,2026-02-07,22.0,1.05778,SEK,SEK/kWh
SE2,2026-02-07 23:00:00+01:00,2026-02-07 23:15:00+01:00,2026-02-07,23.0,1.10301,SEK,SEK/kWh
SE2,2026-02-07 23:15:00+01:00,2026-02-07 23:30:00+01:00,2026-02-07,23.0,1.06973,SEK,SEK/kWh
SE2,2026-02-07 23:30:00+01:00,2026-02-07 23:45:00+01:00,2026-02-07,23.0,1.00754,SEK,SEK/kWh
SE2,2026-02-07 23:45:00+01:00,2026-02-08 00:00:00+01:00,2026-02-07,23.0,0.93959,SEK,SEK/kWh
SE3,2026-02-01 00:00:00+01:00,2026-02-01 00:15:00+01:00,2026-02-01,0.0,0.63724,SEK,SEK/kWh
SE3,2026-02-01 00:15:00+01:00,2026-02-01 00:30:00+01:00,2026-02-01,0.0,0.63301,SEK,SEK/kWh
SE3,2026-02-01 00:30:00+01:00,2026-02-01 00:45:00+01:00,2026-02-01,0.0,0.63195,SEK,SEK/kWh
SE3,2026-02-01 00:45:00+01:00,2026-02-01 01:00:00+01:00,2026-02-01,0.0,0.62825,SEK,SEK/kWh
SE3,2026-02-01 01:00:00+01:00,2026-02-01 01:15:00+01:00,2026-02-01,1.0,0.63481,SEK,SEK/kWh
SE3,2026-02-01 01:15:00+01:00,2026-02-01 01:30:00+01:00,2026-02-01,1.0,0.63375,SEK,SEK/kWh
SE3,2026-02-01 01:30:00+01:00,2026-02-01 01:45:00+01:00,2026-02-01,1.0,0.63248,SEK,SEK/kWh
SE3,2026-02-01 01:45:00+01:00,2026-02-01 02:00:00+01:00,2026-02-01,1.0,0.62825,SEK,SEK/kWh
SE3,2026-02-01 02:00:00+01:00,2026-02-01 02:15:00+01:00,2026-02-01,2.0,0.64168,SEK,SEK/kWh
SE3,2026-02-01 02:15:00+01:00,2026-02-01 02:30:00+01:00,2026-02-01,2.0,0.63703,SEK,SEK/kWh
SE3,2026-02-01 02:30:00+01:00,2026-02-01 02:45:00+01:00,2026-02-01,2.0,0.63946,SEK,SEK/kWh
SE3,2026-02-01 02:45:00+01:00,2026-02-01 03:00:00+01:00,2026-02-01,2.0,0.63121,SEK,SEK/kWh
SE3,2026-02-01 03:00:00+01:00,2026-02-01 03:15:00+01:00,2026-02-01,3.0,0.63078,SEK,SEK/kWh
SE3,2026-02-01 03:15:00+01:00,2026-02-01 03:30:00+01:00,2026-02-01,3.0,0.63068,SEK,SEK/kWh
SE3,2026-02-01 03:30:00+01:00,2026-02-01 03:45:00+01:00,2026-02-01,3.0,0.63142,SEK,SEK/kWh
SE3,2026-02-01 03:45:00+01:00,2026-02-01 04:00:00+01:00,2026-02-01,3.0,0.64687,SEK,SEK/kWh
SE3,2026-02-01 04:00:00+01:00,2026-02-01 04:15:00+01:00,2026-02-01,4.0,0.65459,SEK,SEK/kWh
SE3,2026-02-01 04:15:00+01:00,2026-02-01 04:30:00+01:00,2026-02-01,4.0,0.65723,SEK,SEK/kWh
SE3,2026-02-01 04:30:00+01:00,2026-02-01 04:45:00+01:00,2026-02-01,4.0,0.67935,SEK,SEK/kWh
SE3,2026-02-01 04:45:00+01:00,2026-02-01 05:00:00+01:00,2026-02-01,4.0,0.69564,SEK,SEK/kWh
SE3,2026-02-01 05:00:00+01:00,2026-02-01 05:15:00+01:00,2026-02-01,5.0,0.6858,SEK,SEK/kWh
SE3,2026-02-01 05:15:00+01:00,2026-02-01 05:30:00+01:00,2026-02-01,5.0,0.7022,SEK,SEK/kWh
SE3,2026-02-01 05:30:00+01:00,2026-02-01 05:45:00+01:00,2026-02-01,5.0,0.74632,SEK,SEK/kWh
SE3,2026-02-01 05:45:00+01:00,2026-02-01 06:00:00+01:00,2026-02-01,5.0,0.77362,SEK,SEK/kWh
SE3,2026-02-01 06:00:00+01:00,2026-02-01 06:15:00+01:00,2026-02-01,6.0,0.69109,SEK,SEK/kWh
SE3,2026-02-01 06:15:00+01:00,2026-02-01 06:30:00+01:00,2026-02-01,6.0,0.74092,SEK,SEK/kWh
SE3,2026-02-01 06:30:00+01:00,2026-02-01 06:45:00+01:00,2026-02-01,6.0,0.77954,SEK,SEK/kWh
SE3,2026-02-01 06:45:00+01:00,2026-02-01 07:00:00+01:00,2026-02-01,6.0,0.79351,SEK,SEK/kWh
SE3,2026-02-01 07:00:00+01:00,2026-02-01 07:15:00+01:00,2026-02-01,7.0,0.73669,SEK,SEK/kWh
SE3,2026-02-01 07:15:00+01:00,2026-02-01 07:30:00+01:00,2026-02-01,7.0,0.75362,SEK,SEK/kWh
SE3,2026-02-01 07:30:00+01:00,2026-02-01 07:45:00+01:00,2026-02-01,7.0,0.86524,SEK,SEK/kWh
SE3,2026-02-01 07:45:00+01:00,2026-02-01 08:00:00+01:00,2026-02-01,7.0,0.92999,SEK,SEK/kWh
SE3,2026-02-01 08:00:00+01:00,2026-02-01 08:15:00+01:00,2026-02-01,8.0,0.88354,SEK,SEK/kWh
SE3,2026-02-01 08:15:00+01:00,2026-02-01 08:30:00+01:00,2026-02-01,8.0,0.91264,SEK,SEK/kWh
SE3,2026-02-01 08:30:00+01:00,2026-02-01 08:45:00+01:00,2026-02-01,8.0,0.93697,SEK,SEK/kWh
SE3,2026-02-01 08:45:00+01:00,2026-02-01 09:00:00+01:00,2026-02-01,8.0,0.98077,SEK,SEK/kWh
SE3,2026-02-01 09:00:00+01:00,2026-02-01 09:15:00+01:00,2026-02-01,9.0,0.85138,SEK,SEK/kWh
SE3,2026-02-01 09:15:00+01:00,2026-02-01 09:30:00+01:00,2026-02-01,9.0,0.8645,SEK,SEK/kWh
SE3,2026-02-01 09:30:00+01:00,2026-02-01 09:45:00+01:00,2026-02-01,9.0,0.90354,SEK,SEK/kWh
SE3,2026-02-01 09:45:00+01:00,2026-02-01 10:00:00+01:00,2026-02-01,9.0,1.01421,SEK,SEK/kWh
SE3,2026-02-01 10:00:00+01:00,2026-02-01 10:15:00+01:00,2026-02-01,10.0,0.92015,SEK,SEK/kWh
SE3,2026-02-01 10:15:00+01:00,2026-02-01 10:30:00+01:00,2026-02-01,10.0,1.03209,SEK,SEK/kWh
SE3,2026-02-01 10:30:00+01:00,2026-02-01 10:45:00+01:00,2026-02-01,10.0,1.05674,SEK,SEK/kWh
SE3,2026-02-01 10:45:00+01:00,2026-02-01 11:00:00+01:00,2026-02-01,10.0,1.08636,SEK,SEK/kWh
SE3,2026-02-01 11:00:00+01:00,2026-02-01 11:15:00+01:00,2026-02-01,11.0,0.78599,SEK,SEK/kWh
SE3,2026-02-01 11:15:00+01:00,2026-02-01 11:30:00+01:00,2026-02-01,11.0,0.96628,SEK,SEK/kWh
SE3,2026-02-01 11:30:00+01:00,2026-02-01 11:45:00+01:00,2026-02-01,11.0,1.0324,SEK,SEK/kWh
SE3,2026-02-01 11:45:00+01:00,2026-02-01 12:00:00+01:00,2026-02-01,11.0,1.06901,SEK,SEK/kWh
SE3,2026-02-01 12:00:00+01:00,2026-02-01 12:15:00+01:00,2026-02-01,12.0,0.92893,SEK,SEK/kWh
SE3,2026-02-01 12:15:00+01:00,2026-02-01 12:30:00+01:00,2026-02-01,12.0,0.98437,SEK,SEK/kWh
SE3,2026-02-01 12:30:00+01:00,2026-02-01 12:45:00+01:00,2026-02-01,12.0,1.02309,SEK,SEK/kWh
SE3,2026-02-01 12:45:00+01:00,2026-02-01 13:00:00+01:00,2026-02-01,12.0,1.00246,SEK,SEK/kWh
SE3,2026-02-01 13:00:00+01:00,2026-02-01 13:15:00+01:00,2026-02-01,13.0,1.03875,SEK,SEK/kWh
SE3,2026-02-01 13:15:00+01:00,2026-02-01 13:30:00+01:00,2026-02-01,13.0,1.01442,SEK,SEK/kWh
SE3,2026-02-01 13:30:00+01:00,2026-02-01 13:45:00+01:00,2026-02-01,13.0,1.01008,SEK,SEK/kWh
SE3,2026-02-01 13:45:00+01:00,2026-02-01 14:00:00+01:00,2026-02-01,13.0,1.01209,SEK,SEK/kWh
SE3,2026-02-01 14:00:00+01:00,2026-02-01 14:15:00+01:00,2026-02-01,14.0,1.03674,SEK,SEK/kWh
SE3,2026-02-01 14:15:00+01:00,2026-02-01 14:30:00+01:00,2026-02-01,14.0,1.0414,SEK,SEK/kWh
SE3,2026-02-01 14:30:00+01:00,2026-02-01 14:45:00+01:00,2026-02-01,14.0,1.05346,SEK,SEK/kWh
SE3,2026-02-01 14:45:00+01:00,2026-02-01 15:00:00+01:00,2026-02-01,14.0,1.06732,SEK,SEK/kWh
SE3,2026-02-01 15:00:00+01:00,2026-02-01 15:15:00+01:00,2026-02-01,15.0,1.05706,SEK,SEK/kWh
SE3,2026-02-01 15:15:00+01:00,2026-02-01 15:30:00+01:00,2026-02-01,15.0,1.10848,SEK,SEK/kWh
SE3,2026-02-01 15:30:00+01:00,2026-02-01 15:45:00+01:00,2026-02-01,15.0,1.14096,SEK,SEK/kWh
SE3,2026-02-01 15:45:00+01:00,2026-02-01 16:00:00+01:00,2026-02-01,15.0,1.16286,SEK,SEK/kWh
SE3,2026-02-01 16:00:00+01:00,2026-02-01 16:15:00+01:00,2026-02-01,16.0,1.1108,SEK,SEK/kWh
SE3,2026-02-01 16:15:00+01:00,2026-02-01 16:30:00+01:00,2026-02-01,16.0,1.15259,SEK,SEK/kWh
SE3,2026-02-01 16:30:00+01:00,2026-02-01 16:45:00+01:00,2026-02-01,16.0,1.19661,SEK,SEK/kWh
SE3,2026-02-01 16:45:00+01:00,2026-02-01 17:00:00+01:00,2026-02-01,16.0,1.27691,SEK,SEK/kWh
SE3,2026-02-01 17:00:00+01:00,2026-02-01 17:15:00+01:00,2026-02-01,17.0,1.26823,SEK,SEK/kWh
SE3,2026-02-01 17:15:00+01:00,2026-02-01 17:30:00+01:00,2026-02-01,17.0,1.24009,SEK,SEK/kWh
SE3,2026-02-01 17:30:00+01:00,2026-02-01 17:45:00+01:00,2026-02-01,17.0,1.19544,SEK,SEK/kWh
SE3,2026-02-01 17:45:00+01:00,2026-02-01 18:00:00+01:00,2026-02-01,17.0,1.16973,SEK,SEK/kWh
SE3,2026-02-01 18:00:00+01:00,2026-02-01 18:15:00+01:00,2026-02-01,18.0,1.22983,SEK,SEK/kWh
SE3,2026-02-01 18:15:00+01:00,2026-02-01 18:30:00+01:00,2026-02-01,18.0,1.22697,SEK,SEK/kWh
SE3,2026-02-01 18:30:00+01:00,2026-02-01 18:45:00+01:00,2026-02-01,18.0,1.2347,SEK,SEK/kWh
SE3,2026-02-01 18:45:00+01:00,2026-02-01 19:00:00+01:00,2026-02-01,18.0,1.19544,SEK,SEK/kWh
SE3,2026-02-01 19:00:00+01:00,2026-02-01 19:15:00+01:00,2026-02-01,19.0,1.23755,SEK,SEK/kWh
SE3,2026-02-01 19:15:00+01:00,2026-02-01 19:30:00+01:00,2026-02-01,19.0,1.19227,SEK,SEK/kWh
SE3,2026-02-01 19:30:00+01:00,2026-02-01 19:45:00+01:00,2026-02-01,19.0,1.13154,SEK,SEK/kWh
SE3,2026-02-01 19:45:00+01:00,2026-02-01 20:00:00+01:00,2026-02-01,19.0,1.06901,SEK,SEK/kWh
SE3,2026-02-01 20:00:00+01:00,2026-02-01 20:15:00+01:00,2026-02-01,20.0,1.15619,SEK,SEK/kWh
SE3,2026-02-01 20:15:00+01:00,2026-02-01 20:30:00+01:00,2026-02-01,20.0,1.11842,SEK,SEK/kWh
SE3,2026-02-01 20:30:00+01:00,2026-02-01 20:45:00+01:00,2026-02-01,20.0,1.07176,SEK,SEK/kWh
SE3,2026-02-01 20:45:00+01:00,2026-02-01 21:00:00+01:00,2026-02-01,20.0,1.02828,SEK,SEK/kWh
SE3,2026-02-01 21:00:00+01:00,2026-02-01 21:15:00+01:00,2026-02-01,21.0,1.16201,SEK,SEK/kWh
SE3,2026-02-01 21:15:00+01:00,2026-02-01 21:30:00+01:00,2026-02-01,21.0,1.17227,SEK,SEK/kWh
SE3,2026-02-01 21:30:00+01:00,2026-02-01 21:45:00+01:00,2026-02-01,21.0,1.11546,SEK,SEK/kWh
SE3,2026-02-01 21:45:00+01:00,2026-02-01 22:00:00+01:00,2026-02-01,21.0,1.04013,SEK,SEK/kWh
SE3,2026-02-01 22:00:00+01:00,2026-02-01 22:15:00+01:00,2026-02-01,22.0,1.14656,SEK,SEK/kWh
SE3,2026-02-01 22:15:00+01:00,2026-02-01 22:30:00+01:00,2026-02-01,22.0,1.0816,SEK,SEK/kWh
SE3,2026-02-01 22:30:00+01:00,2026-02-01 22:45:00+01:00,2026-02-01,22.0,1.04542,SEK,SEK/kWh
SE3,2026-02-01 22:45:00+01:00,2026-02-01 23:00:00+01:00,2026-02-01,22.0,0.98755,SEK,SEK/kWh
SE3,2026-02-01 23:00:00+01:00,2026-02-01 23:15:00+01:00,2026-02-01,23.0,1.06742,SEK,SEK/kWh
SE3,2026-02-01 23:15:00+01:00,2026-02-01 23:30:00+01:00,2026-02-01,23.0,1.00151,SEK,SEK/kWh
SE3,2026-02-01 23:30:00+01:00,2026-02-01 23:45:00+01:00,2026-02-01,23.0,0.96543,SEK,SEK/kWh
SE3,2026-02-01 23:45:00+01:00,2026-02-02 00:00:00+01:00,2026-02-01,23.0,0.92269,SEK,SEK/kWh
SE3,2026-02-02 00:00:00+01:00,2026-02-02 00:15:00+01:00,2026-02-02,0.0,0.90417,SEK,SEK/kWh
SE3,2026-02-02 00:15:00+01:00,2026-02-02 00:30:00+01:00,2026-02-02,0.0,0.93581,SEK,SEK/kWh
SE3,2026-02-02 00:30:00+01:00,2026-02-02 00:45:00+01:00,2026-02-02,0.0,0.93073,SEK,SEK/kWh
SE3,2026-02-02 00:45:00+01:00,2026-02-02 01:00:00+01:00,2026-02-02,0.0,0.88418,SEK,SEK/kWh
SE3,2026-02-02 01:00:00+01:00,2026-02-02 01:15:00+01:00,2026-02-02,1.0,0.82451,SEK,SEK/kWh
SE3,2026-02-02 01:15:00+01:00,2026-02-02 01:30:00+01:00,2026-02-02,1.0,0.81012,SEK,SEK/kWh
SE3,2026-02-02 01:30:00+01:00,2026-02-02 01:45:00+01:00,2026-02-02,1.0,0.92354,SEK,SEK/kWh
SE3,2026-02-02 01:45:00+01:00,2026-02-02 02:00:00+01:00,2026-02-02,1.0,0.91348,SEK,SEK/kWh
SE3,2026-02-02 02:00:00+01:00,2026-02-02 02:15:00+01:00,2026-02-02,2.0,0.74114,SEK,SEK/kWh
SE3,2026-02-02 02:15:00+01:00,2026-02-02 02:30:00+01:00,2026-02-02,2.0,0.86471,SEK,SEK/kWh
SE3,2026-02-02 02:30:00+01:00,2026-02-02 02:45:00+01:00,2026-02-02,2.0,0.87719,SEK,SEK/kWh
SE3,2026-02-02 02:45:00+01:00,2026-02-02 03:00:00+01:00,2026-02-02,2.0,0.87487,SEK,SEK/kWh
SE3,2026-02-02 03:00:00+01:00,2026-02-02 03:15:00+01:00,2026-02-02,3.0,0.8462,SEK,SEK/kWh
SE3,2026-02-02 03:15:00+01:00,2026-02-02 03:30:00+01:00,2026-02-02,3.0,0.86619,SEK,SEK/kWh
SE3,2026-02-02 03:30:00+01:00,2026-02-02 03:45:00+01:00,2026-02-02,3.0,0.87466,SEK,SEK/kWh
SE3,2026-02-02 03:45:00+01:00,2026-02-02 04:00:00+01:00,2026-02-02,3.0,0.87265,SEK,SEK/kWh
SE3,2026-02-02 04:00:00+01:00,2026-02-02 04:15:00+01:00,2026-02-02,4.0,0.9174,SEK,SEK/kWh
SE3,2026-02-02 04:15:00+01:00,2026-02-02 04:30:00+01:00,2026-02-02,4.0,0.92607,SEK,SEK/kWh
SE3,2026-02-02 04:30:00+01:00,2026-02-02 04:45:00+01:00,2026-02-02,4.0,0.93327,SEK,SEK/kWh
SE3,2026-02-02 04:45:00+01:00,2026-02-02 05:00:00+01:00,2026-02-02,4.0,0.93687,SEK,SEK/kWh
SE3,2026-02-02 05:00:00+01:00,2026-02-02 05:15:00+01:00,2026-02-02,5.0,0.95887,SEK,SEK/kWh
SE3,2026-02-02 05:15:00+01:00,2026-02-02 05:30:00+01:00,2026-02-02,5.0,0.9192,SEK,SEK/kWh
SE3,2026-02-02 05:30:00+01:00,2026-02-02 05:45:00+01:00,2026-02-02,5.0,0.97591,SEK,SEK/kWh
SE3,2026-02-02 05:45:00+01:00,2026-02-02 06:00:00+01:00,2026-02-02,5.0,0.99728,SEK,SEK/kWh
SE3,2026-02-02 06:00:00+01:00,2026-02-02 06:15:00+01:00,2026-02-02,6.0,0.9503,SEK,SEK/kWh
SE3,2026-02-02 06:15:00+01:00,2026-02-02 06:30:00+01:00,2026-02-02,6.0,1.08425,SEK,SEK/kWh
SE3,2026-02-02 06:30:00+01:00,2026-02-02 06:45:00+01:00,2026-02-02,6.0,1.19544,SEK,SEK/kWh
SE3,2026-02-02 06:45:00+01:00,2026-02-02 07:00:00+01:00,2026-02-02,6.0,1.28273,SEK,SEK/kWh
SE3,2026-02-02 07:00:00+01:00,2026-02-02 07:15:00+01:00,2026-02-02,7.0,1.19555,SEK,SEK/kWh
SE3,2026-02-02 07:15:00+01:00,2026-02-02 07:30:00+01:00,2026-02-02,7.0,1.25501,SEK,SEK/kWh
SE3,2026-02-02 07:30:00+01:00,2026-02-02 07:45:00+01:00,2026-02-02,7.0,1.41572,SEK,SEK/kWh
SE3,2026-02-02 07:45:00+01:00,2026-02-02 08:00:00+01:00,2026-02-02,7.0,1.42038,SEK,SEK/kWh
SE3,2026-02-02 08:00:00+01:00,2026-02-02 08:15:00+01:00,2026-02-02,8.0,1.48121,SEK,SEK/kWh
SE3,2026-02-02 08:15:00+01:00,2026-02-02 08:30:00+01:00,2026-02-02,8.0,1.57315,SEK,SEK/kWh
SE3,2026-02-02 08:30:00+01:00,2026-02-02 08:45:00+01:00,2026-02-02,8.0,1.57358,SEK,SEK/kWh
SE3,2026-02-02 08:45:00+01:00,2026-02-02 09:00:00+01:00,2026-02-02,8.0,1.54459,SEK,SEK/kWh
SE3,2026-02-02 09:00:00+01:00,2026-02-02 09:15:00+01:00,2026-02-02,9.0,1.67663,SEK,SEK/kWh
SE3,2026-02-02 09:15:00+01:00,2026-02-02 09:30:00+01:00,2026-02-02,9.0,1.54639,SEK,SEK/kWh
SE3,2026-02-02 09:30:00+01:00,2026-02-02 09:45:00+01:00,2026-02-02,9.0,1.47243,SEK,SEK/kWh
SE3,2026-02-02 09:45:00+01:00,2026-02-02 10:00:00+01:00,2026-02-02,9.0,1.38673,SEK,SEK/kWh
SE3,2026-02-02 10:00:00+01:00,2026-02-02 10:15:00+01:00,2026-02-02,10.0,1.40006,SEK,SEK/kWh
SE3,2026-02-02 10:15:00+01:00,2026-02-02 10:30:00+01:00,2026-02-02,10.0,1.36599,SEK,SEK/kWh
SE3,2026-02-02 10:30:00+01:00,2026-02-02 10:45:00+01:00,2026-02-02,10.0,1.29225,SEK,SEK/kWh
SE3,2026-02-02 10:45:00+01:00,2026-02-02 11:00:00+01:00,2026-02-02,10.0,1.19724,SEK,SEK/kWh
SE3,2026-02-02 11:00:00+01:00,2026-02-02 11:15:00+01:00,2026-02-02,11.0,1.30505,SEK,SEK/kWh
SE3,2026-02-02 11:15:00+01:00,2026-02-02 11:30:00+01:00,2026-02-02,11.0,1.233,SEK,SEK/kWh
SE3,2026-02-02 11:30:00+01:00,2026-02-02 11:45:00+01:00,2026-02-02,11.0,1.17778,SEK,SEK/kWh
SE3,2026-02-02 11:45:00+01:00,2026-02-02 12:00:00+01:00,2026-02-02,11.0,1.15228,SEK,SEK/kWh
SE3,2026-02-02 12:00:00+01:00,2026-02-02 12:15:00+01:00,2026-02-02,12.0,1.18772,SEK,SEK/kWh
SE3,2026-02-02 12:15:00+01:00,2026-02-02 12:30:00+01:00,2026-02-02,12.0,1.15587,SEK,SEK/kWh
SE3,2026-02-02 12:30:00+01:00,2026-02-02 12:45:00+01:00,2026-02-02,12.0,1.17386,SEK,SEK/kWh
SE3,2026-02-02 12:45:00+01:00,2026-02-02 13:00:00+01:00,2026-02-02,12.0,1.15662,SEK,SEK/kWh
SE3,2026-02-02 13:00:00+01:00,2026-02-02 13:15:00+01:00,2026-02-02,13.0,1.13493,SEK,SEK/kWh
SE3,2026-02-02 13:15:00+01:00,2026-02-02 13:30:00+01:00,2026-02-02,13.0,1.12424,SEK,SEK/kWh
SE3,2026-02-02 13:30:00+01:00,2026-02-02 13:45:00+01:00,2026-02-02,13.0,1.11662,SEK,SEK/kWh
SE3,2026-02-02 13:45:00+01:00,2026-02-02 14:00:00+01:00,2026-02-02,13.0,1.11472,SEK,SEK/kWh
SE3,2026-02-02 14:00:00+01:00,2026-02-02 14:15:00+01:00,2026-02-02,14.0,1.09525,SEK,SEK/kWh
SE3,2026-02-02 14:15:00+01:00,2026-02-02 14:30:00+01:00,2026-02-02,14.0,1.10118,SEK,SEK/kWh
SE3,2026-02-02 14:30:00+01:00,2026-02-02 14:45:00+01:00,2026-02-02,14.0,1.11768,SEK,SEK/kWh
SE3,2026-02-02 14:45:00+01:00,2026-02-02 15:00:00+01:00,2026-02-02,14.0,1.13154,SEK,SEK/kWh
SE3,2026-02-02 15:00:00+01:00,2026-02-02 15:15:00+01:00,2026-02-02,15.0,1.09504,SEK,SEK/kWh
SE3,2026-02-02 15:15:00+01:00,2026-02-02 15:30:00+01:00,2026-02-02,15.0,1.11832,SEK,SEK/kWh
SE3,2026-02-02 15:30:00+01:00,2026-02-02 15:45:00+01:00,2026-02-02,15.0,1.13249,SEK,SEK/kWh
SE3,2026-02-02 15:45:00+01:00,2026-02-02 16:00:00+01:00,2026-02-02,15.0,1.16645,SEK,SEK/kWh
SE3,2026-02-02 16:00:00+01:00,2026-02-02 16:15:00+01:00,2026-02-02,16.0,1.12318,SEK,SEK/kWh
SE3,2026-02-02 16:15:00+01:00,2026-02-02 16:30:00+01:00,2026-02-02,16.0,1.15968,SEK,SEK/kWh
SE3,2026-02-02 16:30:00+01:00,2026-02-02 16:45:00+01:00,2026-02-02,16.0,1.21512,SEK,SEK/kWh
SE3,2026-02-02 16:45:00+01:00,2026-02-02 17:00:00+01:00,2026-02-02,16.0,1.25152,SEK,SEK/kWh
SE3,2026-02-02 17:00:00+01:00,2026-02-02 17:15:00+01:00,2026-02-02,17.0,1.20528,SEK,SEK/kWh
SE3,2026-02-02 17:15:00+01:00,2026-02-02 17:30:00+01:00,2026-02-02,17.0,1.27596,SEK,SEK/kWh
SE3,2026-02-02 17:30:00+01:00,2026-02-02 17:45:00+01:00,2026-02-02,17.0,1.36451,SEK,SEK/kWh
SE3,2026-02-02 17:45:00+01:00,2026-02-02 18:00:00+01:00,2026-02-02,17.0,1.31817,SEK,SEK/kWh
SE3,2026-02-02 18:00:00+01:00,2026-02-02 18:15:00+01:00,2026-02-02,18.0,1.33986,SEK,SEK/kWh
SE3,2026-02-02 18:15:00+01:00,2026-02-02 18:30:00+01:00,2026-02-02,18.0,1.27712,SEK,SEK/kWh
SE3,2026-02-02 18:30:00+01:00,2026-02-02 18:45:00+01:00,2026-02-02,18.0,1.28971,SEK,SEK/kWh
SE3,2026-02-02 18:45:00+01:00,2026-02-02 19:00:00+01:00,2026-02-02,18.0,1.25818,SEK,SEK/kWh
SE3,2026-02-02 19:00:00+01:00,2026-02-02 19:15:00+01:00,2026-02-02,19.0,1.14381,SEK,SEK/kWh
SE3,2026-02-02 19:15:00+01:00,2026-02-02 19:30:00+01:00,2026-02-02,19.0,1.13778,SEK,SEK/kWh
SE3,2026-02-02 19:30:00+01:00,2026-02-02 19:45:00+01:00,2026-02-02,19.0,1.13778,SEK,SEK/kWh
SE3,2026-02-02 19:45:00+01:00,2026-02-02 20:00:00+01:00,2026-02-02,19.0,1.10477,SEK,SEK/kWh
SE3,2026-02-02 20:00:00+01:00,2026-02-02 20:15:00+01:00,2026-02-02,20.0,1.14879,SEK,SEK/kWh
SE3,2026-02-02 20:15:00+01:00,2026-02-02 20:30:00+01:00,2026-02-02,20.0,1.11884,SEK,SEK/kWh
SE3,2026-02-02 20:30:00+01:00,2026-02-02 20:45:00+01:00,2026-02-02,20.0,1.09049,SEK,SEK/kWh
SE3,2026-02-02 20:45:00+01:00,2026-02-02 21:00:00+01:00,2026-02-02,20.0,1.07779,SEK,SEK/kWh
SE3,2026-02-02 21:00:00+01:00,2026-02-02 21:15:00+01:00,2026-02-02,21.0,1.11842,SEK,SEK/kWh
SE3,2026-02-02 21:15:00+01:00,2026-02-02 21:30:00+01:00,2026-02-02,21.0,1.09239,SEK,SEK/kWh
SE3,2026-02-02 21:30:00+01:00,2026-02-02 21:45:00+01:00,2026-02-02,21.0,1.07102,SEK,SEK/kWh
SE3,2026-02-02 21:45:00+01:00,2026-02-02 22:00:00+01:00,2026-02-02,21.0,1.04436,SEK,SEK/kWh
SE3,2026-02-02 22:00:00+01:00,2026-02-02 22:15:00+01:00,2026-02-02,22.0,1.08901,SEK,SEK/kWh
SE3,2026-02-02 22:15:00+01:00,2026-02-02 22:30:00+01:00,2026-02-02,22.0,1.06552,SEK,SEK/kWh
SE3,2026-02-02 22:30:00+01:00,2026-02-02 22:45:00+01:00,2026-02-02,22.0,1.05938,SEK,SEK/kWh
SE3,2026-02-02 22:45:00+01:00,2026-02-02 23:00:00+01:00,2026-02-02,22.0,1.04076,SEK,SEK/kWh
SE3,2026-02-02 23:00:00+01:00,2026-02-02 23:15:00+01:00,2026-02-02,23.0,1.05663,SEK,SEK/kWh
SE3,2026-02-02 23:15:00+01:00,2026-02-02 23:30:00+01:00,2026-02-02,23.0,0.99019,SEK,SEK/kWh
SE3,2026-02-02 23:30:00+01:00,2026-02-02 23:45:00+01:00,2026-02-02,23.0,0.97517,SEK,SEK/kWh
SE3,2026-02-02 23:45:00+01:00,2026-02-03 00:00:00+01:00,2026-02-02,23.0,0.92142,SEK,SEK/kWh
SE3,2026-02-03 00:00:00+01:00,2026-02-03 00:15:00+01:00,2026-02-03,0.0,1.05927,SEK,SEK/kWh
SE3,2026-02-03 00:15:00+01:00,2026-02-03 00:30:00+01:00,2026-02-03,0.0,1.04721,SEK,SEK/kWh
SE3,2026-02-03 00:30:00+01:00,2026-02-03 00:45:00+01:00,2026-02-03,0.0,1.03197,SEK,SEK/kWh
SE3,2026-02-03 00:45:00+01:00,2026-02-03 01:00:00+01:00,2026-02-03,0.0,1.018,SEK,SEK/kWh
SE3,2026-02-03 01:00:00+01:00,2026-02-03 01:15:00+01:00,2026-02-03,1.0,1.02784,SEK,SEK/kWh
SE3,2026-02-03 01:15:00+01:00,2026-02-03 01:30:00+01:00,2026-02-03,1.0,1.01461,SEK,SEK/kWh
SE3,2026-02-03 01:30:00+01:00,2026-02-03 01:45:00+01:00,2026-02-03,1.0,1.01789,SEK,SEK/kWh
SE3,2026-02-03 01:45:00+01:00,2026-02-03 02:00:00+01:00,2026-02-03,1.0,1.0126,SEK,SEK/kWh
SE3,2026-02-03 02:00:00+01:00,2026-02-03 02:15:00+01:00,2026-02-03,2.0,1.01684,SEK,SEK/kWh
SE3,2026-02-03 02:15:00+01:00,2026-02-03 02:30:00+01:00,2026-02-03,2.0,1.00212,SEK,SEK/kWh
SE3,2026-02-03 02:30:00+01:00,2026-02-03 02:45:00+01:00,2026-02-03,2.0,0.98974,SEK,SEK/kWh
SE3,2026-02-03 02:45:00+01:00,2026-02-03 03:00:00+01:00,2026-02-03,2.0,0.97651,SEK,SEK/kWh
SE3,2026-02-03 03:00:00+01:00,2026-02-03 03:15:00+01:00,2026-02-03,3.0,0.99556,SEK,SEK/kWh
SE3,2026-02-03 03:15:00+01:00,2026-02-03 03:30:00+01:00,2026-02-03,3.0,0.98551,SEK,SEK/kWh
